2014-03-20,1144
2014-03-21,1195
2014-03-22,1254
2014-03-23,736
2014-03-24,802
2014-03-25,921
2014-03-26,732
2014-03-27,937
2014-03-28,1039
2014-03-29,249
2014-03-30,491
2014-03-31,957
2014-04-01,1449
2014-04-02,1301
2014-04-03,1554
2014-04-04,689
2014-04-05,1157
2014-04-06,1325
2014-04-07,820
2014-04-08,1376
2014-04-09,1633
2014-04-10,1579
2014-04-11,1603
2014-04-12,1649
2014-04-13,1739
2014-04-14,1692
2014-04-15,517
2014-04-16,1185
2014-04-17,1220
2014-04-18,1218
2014-04-19,1496
2014-04-20,1173
2014-04-21,1570
2014-04-22,1651
2014-04-23,1629
2014-04-24,1679
2014-04-25,1576
2014-04-26,1364
2014-04-27,1473
2014-04-28,1774
2014-04-29,1004
2014-04-30,151
2014-05-01,1672
2014-05-02,1849
2014-05-03,1578
2014-05-04,1368
2014-05-05,1906
2014-05-06,1931
2014-05-07,1931
2014-05-08,1008
2014-05-09,1230
2014-05-10,1388
2014-05-11,1800
2014-05-12,1979
2014-05-13,2021
2014-05-14,1799
2014-05-15,1527
2014-05-16,1021
2014-05-17,1890
2014-05-18,1793
2014-05-19,1917
2014-05-20,2217
2014-05-21,2202
2014-05-22,1426
2014-05-23,1445
2014-05-24,1072
2014-05-25,1402
2014-05-26,1587
2014-05-27,1964
2014-05-28,1760
2014-05-29,2076
2014-05-30,2114
2014-05-31,1865
2014-06-01,2083
2014-06-02,2147
2014-06-03,1841
2014-06-04,2252
2014-06-05,1497
2014-06-06,2272
2014-06-07,1897
2014-06-08,1907
2014-06-09,1131
2014-06-10,2271
2014-06-11,2001
2014-06-12,1761
2014-06-13,1085
2014-06-14,2017
2014-06-15,1840
2014-06-16,2349
2014-06-17,2319
2014-06-18,2291
2014-06-19,2034
2014-06-20,2159
2014-06-21,1978
2014-06-22,1962
2014-06-23,2123
2014-06-24,2358
2014-06-25,2137
2014-06-26,2278
2014-06-27,2152
2014-06-28,1763
2014-06-29,1941
2014-06-30,2173
2014-07-01,2319
2014-07-02,1741
2014-07-03,1767
2014-07-04,867
2014-07-05,1398
2014-07-06,1408
2014-07-07,2038
2014-07-08,2068
2014-07-09,2238
2014-07-10,2257
2014-07-11,2095
2014-07-12,1863
2014-07-13,1613
2014-07-14,1496
2014-07-15,1424
2014-07-16,2218
2014-07-17,2348
2014-07-18,2174
2014-07-19,1798
2014-07-20,1895
2014-07-21,2212
2014-07-22,2397
2014-07-23,2260
2014-07-24,2271
2014-07-25,2175
2014-07-26,1698
2014-07-27,1703
2014-07-28,2082
2014-07-29,2357
2014-07-30,2348
2014-07-31,2220
2014-08-01,1961
2014-08-02,1660
2014-08-03,1558
2014-08-04,2009
2014-08-05,2171
2014-08-06,2334
2014-08-07,2304
2014-08-08,2058
2014-08-09,1842
2014-08-10,1653
2014-08-11,2052
2014-08-12,1545
2014-08-13,1669
2014-08-14,2071
2014-08-15,1859
2014-08-16,1836
2014-08-17,1653
2014-08-18,2098
2014-08-19,2230
2014-08-20,2144
2014-08-21,2034
2014-08-22,1867
2014-08-23,1699
2014-08-24,1725
2014-08-25,2005
2014-08-26,2081
2014-08-27,2104
2014-08-28,1943
2014-08-29,1810
2014-08-30,1275
2014-08-31,1007
2014-09-01,1468
2014-09-02,1887
2014-09-03,2235
2014-09-04,2302
2014-09-05,2223
2014-09-06,1712
2014-09-07,1965
2014-09-08,2120
2014-09-09,2165
2014-09-10,2348
2014-09-11,2431
2014-09-12,2311
2014-09-13,1184
2014-09-14,1980
2014-09-15,2212
2014-09-16,1594
2014-09-17,2442
2014-09-18,2390
2014-09-19,2194
